source_id,operation_date,importer_name,importer_tax_id,supplier_name,supplier_country,product_name,product_category,hs_code,origin_country,destination_country,quantity,unit,fob_value_usd,freight_usd,insurance_usd,tariff_rate,additional_tax_rate,entry_port,transport_mode,description_raw
SEED-00407,2026-02-20,Revestimientos Premium S.A.,21555666778,Shandong SPC Flooring Group,CN,Placa simil mármol UV,placas_simil_marmol,681019,CN,UY,5037.9,m2,119619.49,13231.85,598.1,0.12,0.22,Nueva Palmira,sea,Placa simil mármol UV - BL ref 407
SEED-00408,2026-02-20,Pisos y Revestimientos S.A.,21222333445,Zhejiang WPC New Materials Co.,CN,Tablero OSB 15mm,osb,441233,CN,UY,2839.32,m3,664675.94,97452.45,3323.38,0.08,0.22,Nueva Palmira,sea,Tablero OSB 15mm - BL ref 408
SEED-00409,2026-02-20,Grupo Andino Building,20111222334,Shandong SPC Flooring Group,CN,MDF melamina 18mm,mdf,441114,CN,UY,4509.09,m3,1062167.23,121380.98,5310.84,0.08,0.22,Zarate AR,sea,MDF melamina 18mm - BL ref 409
SEED-00410,2026-02-20,Distribuidora Casamax S.A.,211234560018,Vietnam Stone Flex Co.,VN,Puerta semi blindada,puertas_semi_blindada,441821,VN,UY,5802.26,u,700934.36,75327.92,3504.67,0.12,0.22,Montevideo,sea,Puerta semi blindada - BL ref 410
SEED-00411,2026-02-24,Distribuidora Casamax S.A.,211234560018,Zhejiang WPC New Materials Co.,CN,Madera pino radiata,madera,440710,CN,UY,1339.25,m3,581150.44,69375.26,2905.75,0.08,0.22,Nueva Palmira,sea,Madera pino radiata - BL ref 411
SEED-00412,2026-02-24,Grupo Andino Building,20111222334,Vietnam Stone Flex Co.,VN,Cielorraso PVC blanco,cielorraso_pvc,392590,VN,UY,6915.47,m2,20094.38,2482.95,100.47,0.14,0.22,Nueva Palmira,sea,Cielorraso PVC blanco - BL ref 412
SEED-00413,2026-02-24,Distribuidora Casamax S.A.,211234560018,Zhejiang WPC New Materials Co.,CN,Placa simil mármol UV,placas_simil_marmol,681019,CN,UY,4102.98,m2,70158.79,10988.01,350.79,0.12,0.22,Montevideo,sea,Placa simil mármol UV - BL ref 413
SEED-00414,2026-02-24,Grupo Andino Building,20111222334,Shandong SPC Flooring Group,CN,Piedra flexible mural,piedra_flexible,680300,CN,UY,8998.23,m2,125286.1,19152.32,626.43,0.1,0.22,Montevideo,sea,Piedra flexible mural - BL ref 414
SEED-00415,2026-02-24,Revestimientos Premium S.A.,21555666778,Jiangsu Door Systems Co.,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,8690.45,u,19049.85,2586.1,95.25,0.12,0.22,Santos BR,sea,Perfil metal yeso 70mm - BL ref 415
SEED-00416,2026-02-24,Distribuidora Casamax S.A.,211234560018,Shandong SPC Flooring Group,CN,Piso SPC click 5mm,pisos_spc,391810,CN,UY,4508.26,m2,62076.87,7365.4,310.38,0.14,0.22,Zarate AR,sea,Piso SPC click 5mm - BL ref 416
SEED-00417,2026-02-24,Distribuidora Casamax S.A.,211234560018,Zhejiang WPC New Materials Co.,CN,Placa fenólica 18mm,fenolicos,441233,CN,UY,5200.5,m2,135177.91,16811.59,675.89,0.1,0.22,Montevideo,sea,Placa fenólica 18mm - BL ref 417
SEED-00418,2026-02-24,Grupo Andino Building,20111222334,Guangdong PVC Ceiling Ltd.,CN,MDF melamina 18mm,mdf,441114,CN,UY,4098.95,m3,1444486.56,190694.02,7222.43,0.08,0.22,Nueva Palmira,sea,MDF melamina 18mm - BL ref 418
SEED-00419,2026-02-24,Materiales del Plata S.R.L.,30709876543,Shandong SPC Flooring Group,CN,Puerta semi blindada,puertas_semi_blindada,441821,CN,UY,7947.74,u,1723886.97,212296.59,8619.43,0.12,0.22,Montevideo,sea,Puerta semi blindada - BL ref 419
SEED-00420,2026-02-28,Maderas Uruguay Import,21888999001,Zhejiang WPC New Materials Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,3768.05,m2,64004.58,7496.66,320.02,0.14,0.22,Zarate AR,sea,Deck WPC exterior - BL ref 420
SEED-00421,2026-02-28,Grupo Andino Building,20111222334,Zhejiang WPC New Materials Co.,CN,Placa simil mármol UV,placas_simil_marmol,681019,CN,UY,3748.91,m2,72882.29,7713.64,364.41,0.12,0.22,Zarate AR,sea,Placa simil mármol UV - BL ref 421
SEED-00422,2026-02-28,Maderas Uruguay Import,21888999001,Guangdong PVC Ceiling Ltd.,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,1759.92,u,3503.51,448.1,17.52,0.12,0.22,Nueva Palmira,sea,Perfil metal yeso 70mm - BL ref 422
SEED-00423,2026-02-28,Revestimientos Premium S.A.,21555666778,Jiangsu Door Systems Co.,CN,MDF melamina 18mm,mdf,441114,CN,UY,7214.4,m3,1927171.16,213761.15,9635.86,0.08,0.22,Santos BR,sea,MDF melamina 18mm - BL ref 423
SEED-00424,2026-03-02,Revestimientos Premium S.A.,21555666778,Shandong SPC Flooring Group,CN,Madera pino radiata,madera,440710,CN,UY,2147.16,m3,1109800.61,113312.34,5549.0,0.08,0.22,Nueva Palmira,sea,Madera pino radiata - BL ref 424
SEED-00425,2026-03-02,Grupo Andino Building,20111222334,Guangdong PVC Ceiling Ltd.,CN,Placa simil mármol UV,placas_simil_marmol,681019,CN,UY,11868.74,m2,225105.99,35973.93,1125.53,0.12,0.22,Nueva Palmira,sea,Placa simil mármol UV - BL ref 425
SEED-00426,2026-03-02,Maderas Uruguay Import,21888999001,Guangdong PVC Ceiling Ltd.,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,1774.71,u,4400.64,566.12,22.0,0.12,0.22,Zarate AR,sea,Perfil metal yeso 70mm - BL ref 426
SEED-00427,2026-03-02,Pisos y Revestimientos S.A.,21222333445,Shandong SPC Flooring Group,CN,Piso SPC click 5mm,pisos_spc,391810,CN,UY,938.47,m2,10608.19,1391.06,53.04,0.14,0.22,Santos BR,sea,Piso SPC click 5mm - BL ref 427
SEED-00428,2026-03-02,Materiales del Plata S.R.L.,30709876543,Shandong SPC Flooring Group,CN,Tablero OSB 15mm,osb,441233,CN,UY,7145.85,m3,1994085.92,314144.74,9970.43,0.08,0.22,Montevideo,sea,Tablero OSB 15mm - BL ref 428
SEED-00429,2026-03-02,Importadora Construya UY,219876540012,Fujian OSB Manufacturing,CN,Puerta semi blindada,puertas_semi_blindada,441821,CN,UY,10657.52,u,2168971.91,235310.82,10844.86,0.12,0.22,Santos BR,sea,Puerta semi blindada - BL ref 429
SEED-00430,2026-03-07,Importadora Construya UY,219876540012,Turkey Marble Panel Inc.,TR,Madera pino radiata,madera,440710,TR,UY,2411.15,m3,1153133.38,159773.88,5765.67,0.08,0.22,Montevideo,sea,Madera pino radiata - BL ref 430
SEED-00431,2026-03-07,Importadora Construya UY,219876540012,Zhejiang WPC New Materials Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,8533.75,m2,74158.92,9141.22,370.79,0.14,0.22,Zarate AR,sea,Deck WPC exterior - BL ref 431
SEED-00432,2026-03-07,Pisos y Revestimientos S.A.,21222333445,Chile MDF Industries,CL,Placa simil mármol UV,placas_simil_marmol,681019,CL,UY,4282.63,m2,109145.16,16380.12,545.73,0.12,0.22,Montevideo,sea,Placa simil mármol UV - BL ref 432
SEED-00433,2026-03-07,Importadora Construya UY,219876540012,Jiangsu Door Systems Co.,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,9469.15,u,18351.19,2587.81,91.76,0.12,0.22,Montevideo,sea,Perfil metal yeso 70mm - BL ref 433
SEED-00434,2026-03-07,Materiales del Plata S.R.L.,30709876543,Shandong SPC Flooring Group,CN,Piso SPC click 5mm,pisos_spc,391810,CN,UY,11030.45,m2,95573.7,11842.75,477.87,0.14,0.22,Zarate AR,sea,Piso SPC click 5mm - BL ref 434
SEED-00435,2026-03-07,Materiales del Plata S.R.L.,30709876543,Guangdong PVC Ceiling Ltd.,CN,Placa fenólica 18mm,fenolicos,441233,CN,UY,4284.58,m2,107696.8,10715.35,538.48,0.1,0.22,Montevideo,sea,Placa fenólica 18mm - BL ref 435
SEED-00436,2026-03-07,Pisos y Revestimientos S.A.,21222333445,Brazil Timber Export S.A.,BR,MDF melamina 18mm,mdf,441114,BR,UY,10174.14,m3,2745980.57,334876.19,13729.9,0.08,0.22,Zarate AR,sea,MDF melamina 18mm - BL ref 436
SEED-00437,2026-03-11,Grupo Andino Building,20111222334,Fujian OSB Manufacturing,CN,Madera pino radiata,madera,440710,CN,UY,5245.75,m3,2937615.42,404457.37,14688.08,0.08,0.22,Nueva Palmira,sea,Madera pino radiata - BL ref 437
SEED-00438,2026-03-11,Revestimientos Premium S.A.,21555666778,Zhejiang WPC New Materials Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,5796.36,m2,124316.19,15318.34,621.58,0.14,0.22,Zarate AR,sea,Deck WPC exterior - BL ref 438
SEED-00439,2026-03-11,Pisos y Revestimientos S.A.,21222333445,Chile MDF Industries,CL,Cielorraso PVC blanco,cielorraso_pvc,392590,CL,UY,9188.36,m2,48288.53,5309.56,241.44,0.14,0.22,Santos BR,sea,Cielorraso PVC blanco - BL ref 439
SEED-00440,2026-03-11,Pisos y Revestimientos S.A.,21222333445,Brazil Timber Export S.A.,BR,Placa simil mármol UV,placas_simil_marmol,681019,BR,UY,10399.65,m2,232516.19,31956.72,1162.58,0.12,0.22,Zarate AR,sea,Placa simil mármol UV - BL ref 440
SEED-00441,2026-03-11,Pisos y Revestimientos S.A.,21222333445,Zhejiang WPC New Materials Co.,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,6109.89,u,9191.24,938.65,45.96,0.12,0.22,Montevideo,sea,Perfil metal yeso 70mm - BL ref 441
SEED-00442,2026-03-11,Revestimientos Premium S.A.,21555666778,Shandong SPC Flooring Group,CN,Piso SPC click 5mm,pisos_spc,391810,CN,UY,9816.96,m2,76072.97,11996.08,380.36,0.14,0.22,Zarate AR,sea,Piso SPC click 5mm - BL ref 442
SEED-00443,2026-03-11,Grupo Andino Building,20111222334,Vietnam Stone Flex Co.,VN,Tablero OSB 15mm,osb,441233,VN,UY,5940.78,m3,1289716.84,143352.23,6448.58,0.08,0.22,Santos BR,sea,Tablero OSB 15mm - BL ref 443
SEED-00444,2026-03-11,Maderas Uruguay Import,21888999001,Vietnam Stone Flex Co.,VN,MDF melamina 18mm,mdf,441114,VN,UY,7088.32,m3,2401200.36,263621.5,12006.0,0.08,0.22,Montevideo,sea,MDF melamina 18mm - BL ref 444
SEED-00445,2026-03-11,Importadora Construya UY,219876540012,Chile MDF Industries,CL,Puerta semi blindada,puertas_semi_blindada,441821,CL,UY,7974.66,u,1605309.95,173823.42,8026.55,0.12,0.22,Zarate AR,sea,Puerta semi blindada - BL ref 445
SEED-00446,2026-03-14,Pisos y Revestimientos S.A.,21222333445,Brazil Timber Export S.A.,BR,Madera pino radiata,madera,440710,BR,UY,10876.49,m3,5758141.65,841641.44,28790.71,0.08,0.22,Santos BR,sea,Madera pino radiata - BL ref 446
SEED-00447,2026-03-14,Grupo Andino Building,20111222334,Shandong SPC Flooring Group,CN,Piso SPC click 5mm,pisos_spc,391810,CN,UY,5331.51,m2,62008.6,8111.45,310.04,0.14,0.22,Nueva Palmira,sea,Piso SPC click 5mm - BL ref 447
SEED-00448,2026-03-14,Maderas Uruguay Import,21888999001,Brazil Timber Export S.A.,BR,Tablero OSB 15mm,osb,441233,BR,UY,8486.76,m3,2448543.22,301908.96,12242.72,0.08,0.22,Zarate AR,sea,Tablero OSB 15mm - BL ref 448
SEED-00449,2026-03-14,Pisos y Revestimientos S.A.,21222333445,Shandong SPC Flooring Group,CN,Placa fenólica 18mm,fenolicos,441233,CN,UY,10215.15,m2,332297.76,34120.17,1661.49,0.1,0.22,Montevideo,sea,Placa fenólica 18mm - BL ref 449
SEED-00450,2026-03-14,Maderas Uruguay Import,21888999001,Chile MDF Industries,CL,MDF melamina 18mm,mdf,441114,CL,UY,8922.09,m3,2960405.95,455558.32,14802.03,0.08,0.22,Zarate AR,sea,MDF melamina 18mm - BL ref 450
SEED-00451,2026-03-17,Maderas Uruguay Import,21888999001,Chile MDF Industries,CL,Madera pino radiata,madera,440710,CL,UY,5509.29,m3,3033301.16,351916.84,15166.51,0.08,0.22,Zarate AR,sea,Madera pino radiata - BL ref 451
SEED-00452,2026-03-17,Distribuidora Casamax S.A.,211234560018,Zhejiang WPC New Materials Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,6070.01,m2,122186.31,15988.11,610.93,0.14,0.22,Montevideo,sea,Deck WPC exterior - BL ref 452
SEED-00453,2026-03-17,Materiales del Plata S.R.L.,30709876543,Fujian OSB Manufacturing,CN,Cielorraso PVC blanco,cielorraso_pvc,392590,CN,UY,2141.94,m2,11186.91,1421.73,55.93,0.14,0.22,Santos BR,sea,Cielorraso PVC blanco - BL ref 453
SEED-00454,2026-03-17,Pisos y Revestimientos S.A.,21222333445,Shandong SPC Flooring Group,CN,Placa simil mármol UV,placas_simil_marmol,681019,CN,UY,2338.49,m2,35556.15,4218.5,177.78,0.12,0.22,Santos BR,sea,Placa simil mármol UV - BL ref 454
SEED-00455,2026-03-17,Pisos y Revestimientos S.A.,21222333445,Shandong SPC Flooring Group,CN,Piedra flexible mural,piedra_flexible,680300,CN,UY,9524.14,m2,127511.35,17108.49,637.56,0.1,0.22,Nueva Palmira,sea,Piedra flexible mural - BL ref 455
SEED-00456,2026-03-17,Distribuidora Casamax S.A.,211234560018,Zhejiang WPC New Materials Co.,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,5863.0,u,9859.1,1421.17,49.3,0.12,0.22,Nueva Palmira,sea,Perfil metal yeso 70mm - BL ref 456
SEED-00457,2026-03-17,Pisos y Revestimientos S.A.,21222333445,Shandong SPC Flooring Group,CN,Piso SPC click 5mm,pisos_spc,391810,CN,UY,9533.23,m2,58769.06,7073.43,293.85,0.14,0.22,Santos BR,sea,Piso SPC click 5mm - BL ref 457
SEED-00458,2026-03-17,Grupo Andino Building,20111222334,Turkey Marble Panel Inc.,TR,Tablero OSB 15mm,osb,441233,TR,UY,852.29,m3,230751.59,32569.7,1153.76,0.08,0.22,Montevideo,sea,Tablero OSB 15mm - BL ref 458
SEED-00459,2026-03-17,Distribuidora Casamax S.A.,211234560018,Zhejiang WPC New Materials Co.,CN,Puerta semi blindada,puertas_semi_blindada,441821,CN,UY,7818.89,u,927250.93,128467.59,4636.25,0.12,0.22,Zarate AR,sea,Puerta semi blindada - BL ref 459
SEED-00460,2026-03-21,Grupo Andino Building,20111222334,Fujian OSB Manufacturing,CN,Madera pino radiata,madera,440710,CN,UY,7393.11,m3,2686842.84,396763.58,13434.21,0.08,0.22,Zarate AR,sea,Madera pino radiata - BL ref 460
SEED-00461,2026-03-21,Revestimientos Premium S.A.,21555666778,Fujian OSB Manufacturing,CN,Cielorraso PVC blanco,cielorraso_pvc,392590,CN,UY,4583.75,m2,27740.38,4429.67,138.7,0.14,0.22,Zarate AR,sea,Cielorraso PVC blanco - BL ref 461
SEED-00462,2026-03-21,Pisos y Revestimientos S.A.,21222333445,Brazil Timber Export S.A.,BR,Piedra flexible mural,piedra_flexible,680300,BR,UY,2646.7,m2,45422.79,6669.91,227.11,0.1,0.22,Montevideo,sea,Piedra flexible mural - BL ref 462
SEED-00463,2026-03-21,Maderas Uruguay Import,21888999001,Shandong SPC Flooring Group,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,3165.33,u,3957.93,496.02,19.79,0.12,0.22,Montevideo,sea,Perfil metal yeso 70mm - BL ref 463
SEED-00464,2026-03-21,Maderas Uruguay Import,21888999001,Shandong SPC Flooring Group,CN,Piso SPC click 5mm,pisos_spc,391810,CN,UY,9671.82,m2,81018.24,10923.08,405.09,0.14,0.22,Montevideo,sea,Piso SPC click 5mm - BL ref 464
SEED-00465,2026-03-21,Distribuidora Casamax S.A.,211234560018,Zhejiang WPC New Materials Co.,CN,Placa fenólica 18mm,fenolicos,441233,CN,UY,1340.23,m2,23207.15,2810.43,116.04,0.1,0.22,Montevideo,sea,Placa fenólica 18mm - BL ref 465
SEED-00466,2026-03-21,Grupo Andino Building,20111222334,Shandong SPC Flooring Group,CN,MDF melamina 18mm,mdf,441114,CN,UY,3101.54,m3,1107708.83,100415.27,5538.54,0.08,0.22,Santos BR,sea,MDF melamina 18mm - BL ref 466
SEED-00467,2026-03-25,Distribuidora Casamax S.A.,211234560018,Fujian OSB Manufacturing,CN,Cielorraso PVC blanco,cielorraso_pvc,392590,CN,UY,8850.18,m2,26293.34,2576.24,131.47,0.14,0.22,Montevideo,sea,Cielorraso PVC blanco - BL ref 467
SEED-00468,2026-03-25,Revestimientos Premium S.A.,21555666778,Brazil Timber Export S.A.,BR,Placa simil mármol UV,placas_simil_marmol,681019,BR,UY,9513.14,m2,240720.32,38062.31,1203.6,0.12,0.22,Zarate AR,sea,Placa simil mármol UV - BL ref 468
SEED-00469,2026-03-25,Distribuidora Casamax S.A.,211234560018,Fujian OSB Manufacturing,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,6359.17,u,10668.76,1657.06,53.34,0.12,0.22,Zarate AR,sea,Perfil metal yeso 70mm - BL ref 469
SEED-00470,2026-03-25,Distribuidora Casamax S.A.,211234560018,Shandong SPC Flooring Group,CN,Piso SPC click 5mm,pisos_spc,391810,CN,UY,8322.29,m2,109537.32,16262.6,547.69,0.14,0.22,Santos BR,sea,Piso SPC click 5mm - BL ref 470
SEED-00471,2026-03-25,Distribuidora Casamax S.A.,211234560018,Fujian OSB Manufacturing,CN,Tablero OSB 15mm,osb,441233,CN,UY,1640.54,m3,497096.68,76222.1,2485.48,0.08,0.22,Nueva Palmira,sea,Tablero OSB 15mm - BL ref 471
SEED-00472,2026-03-25,Importadora Construya UY,219876540012,Chile MDF Industries,CL,Placa fenólica 18mm,fenolicos,441233,CL,UY,5999.91,m2,101975.54,10424.87,509.88,0.1,0.22,Montevideo,sea,Placa fenólica 18mm - BL ref 472
SEED-00473,2026-03-25,Maderas Uruguay Import,21888999001,Vietnam Stone Flex Co.,VN,Puerta semi blindada,puertas_semi_blindada,441821,VN,UY,5571.15,u,560717.54,83876.17,2803.59,0.12,0.22,Montevideo,sea,Puerta semi blindada - BL ref 473
SEED-00474,2026-03-27,Importadora Construya UY,219876540012,Jiangsu Door Systems Co.,CN,Cielorraso PVC blanco,cielorraso_pvc,392590,CN,UY,11497.0,m2,41081.51,5805.42,205.41,0.14,0.22,Zarate AR,sea,Cielorraso PVC blanco - BL ref 474
SEED-00475,2026-03-27,Grupo Andino Building,20111222334,Turkey Marble Panel Inc.,TR,Piedra flexible mural,piedra_flexible,680300,TR,UY,11577.87,m2,132526.06,15505.56,662.63,0.1,0.22,Santos BR,sea,Piedra flexible mural - BL ref 475
SEED-00476,2026-03-27,Maderas Uruguay Import,21888999001,Zhejiang WPC New Materials Co.,CN,Placa fenólica 18mm,fenolicos,441233,CN,UY,11793.57,m2,376061.53,36575.71,1880.31,0.1,0.22,Santos BR,sea,Placa fenólica 18mm - BL ref 476
SEED-00477,2026-03-30,Grupo Andino Building,20111222334,Guangdong PVC Ceiling Ltd.,CN,Tablero OSB 15mm,osb,441233,CN,UY,10741.05,m3,2738075.59,258566.12,13690.38,0.08,0.22,Zarate AR,sea,Tablero OSB 15mm - BL ref 477
SEED-00478,2026-03-30,Pisos y Revestimientos S.A.,21222333445,Fujian OSB Manufacturing,CN,Placa fenólica 18mm,fenolicos,441233,CN,UY,9396.32,m2,249312.37,32298.63,1246.56,0.1,0.22,Zarate AR,sea,Placa fenólica 18mm - BL ref 478
SEED-00479,2026-03-30,Maderas Uruguay Import,21888999001,Guangdong PVC Ceiling Ltd.,CN,MDF melamina 18mm,mdf,441114,CN,UY,5647.9,m3,2063349.53,255308.71,10316.75,0.08,0.22,Santos BR,sea,MDF melamina 18mm - BL ref 479
SEED-00480,2026-03-30,Pisos y Revestimientos S.A.,21222333445,Fujian OSB Manufacturing,CN,Puerta semi blindada,puertas_semi_blindada,441821,CN,UY,10791.09,u,1810134.03,164387.58,9050.67,0.12,0.22,Nueva Palmira,sea,Puerta semi blindada - BL ref 480
SEED-00481,2026-04-04,Grupo Andino Building,20111222334,Vietnam Stone Flex Co.,VN,Cielorraso PVC blanco,cielorraso_pvc,392590,VN,UY,3497.99,m2,22319.21,2087.39,111.6,0.14,0.22,Nueva Palmira,sea,Cielorraso PVC blanco - BL ref 481
SEED-00482,2026-04-04,Pisos y Revestimientos S.A.,21222333445,Brazil Timber Export S.A.,BR,Piedra flexible mural,piedra_flexible,680300,BR,UY,1682.9,m2,21873.83,2846.06,109.37,0.1,0.22,Montevideo,sea,Piedra flexible mural - BL ref 482
SEED-00483,2026-04-04,Distribuidora Casamax S.A.,211234560018,Shandong SPC Flooring Group,CN,Piso SPC click 5mm,pisos_spc,391810,CN,UY,11783.51,m2,137951.33,12587.21,689.76,0.14,0.22,Santos BR,sea,Piso SPC click 5mm - BL ref 483
SEED-00484,2026-04-04,Revestimientos Premium S.A.,21555666778,Fujian OSB Manufacturing,CN,Tablero OSB 15mm,osb,441233,CN,UY,801.9,m3,156733.15,20734.89,783.67,0.08,0.22,Zarate AR,sea,Tablero OSB 15mm - BL ref 484
SEED-00485,2026-04-09,Distribuidora Casamax S.A.,211234560018,Zhejiang WPC New Materials Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,9945.79,m2,197129.98,22322.62,985.65,0.14,0.22,Santos BR,sea,Deck WPC exterior - BL ref 485
SEED-00486,2026-04-09,Grupo Andino Building,20111222334,Guangdong PVC Ceiling Ltd.,CN,Placa simil mármol UV,placas_simil_marmol,681019,CN,UY,1891.29,m2,42634.53,3843.66,213.17,0.12,0.22,Zarate AR,sea,Placa simil mármol UV - BL ref 486
SEED-00487,2026-04-09,Revestimientos Premium S.A.,21555666778,Shandong SPC Flooring Group,CN,Piso SPC click 5mm,pisos_spc,391810,CN,UY,4987.57,m2,29710.46,4539.21,148.55,0.14,0.22,Santos BR,sea,Piso SPC click 5mm - BL ref 487
SEED-00488,2026-04-09,Maderas Uruguay Import,21888999001,Turkey Marble Panel Inc.,TR,Tablero OSB 15mm,osb,441233,TR,UY,1997.97,m3,567113.4,58485.29,2835.57,0.08,0.22,Santos BR,sea,Tablero OSB 15mm - BL ref 488
SEED-00489,2026-04-09,Pisos y Revestimientos S.A.,21222333445,Brazil Timber Export S.A.,BR,Placa fenólica 18mm,fenolicos,441233,BR,UY,8828.02,m2,151447.46,18024.21,757.24,0.1,0.22,Montevideo,sea,Placa fenólica 18mm - BL ref 489
SEED-00490,2026-04-09,Maderas Uruguay Import,21888999001,Fujian OSB Manufacturing,CN,Puerta semi blindada,puertas_semi_blindada,441821,CN,UY,2307.92,u,351592.84,44696.42,1757.96,0.12,0.22,Montevideo,sea,Puerta semi blindada - BL ref 490
SEED-00491,2026-04-14,Revestimientos Premium S.A.,21555666778,Zhejiang WPC New Materials Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,9548.11,m2,198052.06,27415.8,990.26,0.14,0.22,Nueva Palmira,sea,Deck WPC exterior - BL ref 491
SEED-00492,2026-04-14,Grupo Andino Building,20111222334,Vietnam Stone Flex Co.,VN,Placa simil mármol UV,placas_simil_marmol,681019,VN,UY,6446.03,m2,117025.11,18556.09,585.13,0.12,0.22,Nueva Palmira,sea,Placa simil mármol UV - BL ref 492
SEED-00493,2026-04-14,Importadora Construya UY,219876540012,Chile MDF Industries,CL,Piedra flexible mural,piedra_flexible,680300,CL,UY,5871.87,m2,59895.11,7121.06,299.48,0.1,0.22,Zarate AR,sea,Piedra flexible mural - BL ref 493
SEED-00494,2026-04-14,Importadora Construya UY,219876540012,Shandong SPC Flooring Group,CN,Piso SPC click 5mm,pisos_spc,391810,CN,UY,8772.99,m2,117730.09,15808.89,588.65,0.14,0.22,Nueva Palmira,sea,Piso SPC click 5mm - BL ref 494
SEED-00495,2026-04-14,Maderas Uruguay Import,21888999001,Chile MDF Industries,CL,Tablero OSB 15mm,osb,441233,CL,UY,8490.05,m3,2857772.9,283739.76,14288.86,0.08,0.22,Nueva Palmira,sea,Tablero OSB 15mm - BL ref 495
SEED-00496,2026-04-14,Maderas Uruguay Import,21888999001,Vietnam Stone Flex Co.,VN,Placa fenólica 18mm,fenolicos,441233,VN,UY,8755.95,m2,264565.41,34224.08,1322.83,0.1,0.22,Santos BR,sea,Placa fenólica 18mm - BL ref 496
SEED-00497,2026-04-18,Distribuidora Casamax S.A.,211234560018,Zhejiang WPC New Materials Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,6654.58,m2,55591.1,5568.72,277.96,0.14,0.22,Montevideo,sea,Deck WPC exterior - BL ref 497
SEED-00498,2026-04-18,Pisos y Revestimientos S.A.,21222333445,Shandong SPC Flooring Group,CN,Cielorraso PVC blanco,cielorraso_pvc,392590,CN,UY,11815.56,m2,61837.46,6199.2,309.19,0.14,0.22,Montevideo,sea,Cielorraso PVC blanco - BL ref 498
SEED-00499,2026-04-18,Pisos y Revestimientos S.A.,21222333445,Fujian OSB Manufacturing,CN,Piedra flexible mural,piedra_flexible,680300,CN,UY,1161.83,m2,18968.31,1843.22,94.84,0.1,0.22,Nueva Palmira,sea,Piedra flexible mural - BL ref 499
SEED-00500,2026-04-18,Pisos y Revestimientos S.A.,21222333445,Chile MDF Industries,CL,Tablero OSB 15mm,osb,441233,CL,UY,8560.88,m3,1609330.55,187826.23,8046.65,0.08,0.22,Santos BR,sea,Tablero OSB 15mm - BL ref 500
SEED-00501,2026-04-18,Revestimientos Premium S.A.,21555666778,Zhejiang WPC New Materials Co.,CN,Puerta semi blindada,puertas_semi_blindada,441821,CN,UY,945.21,u,112414.82,15000.56,562.07,0.12,0.22,Santos BR,sea,Puerta semi blindada - BL ref 501
SEED-00502,2026-04-21,Revestimientos Premium S.A.,21555666778,Brazil Timber Export S.A.,BR,Piedra flexible mural,piedra_flexible,680300,BR,UY,9492.84,m2,167820.2,18559.65,839.1,0.1,0.22,Nueva Palmira,sea,Piedra flexible mural - BL ref 502
SEED-00503,2026-04-21,Materiales del Plata S.R.L.,30709876543,Shandong SPC Flooring Group,CN,Piso SPC click 5mm,pisos_spc,391810,CN,UY,9032.89,m2,54867.44,5094.13,274.34,0.14,0.22,Zarate AR,sea,Piso SPC click 5mm - BL ref 503
SEED-00504,2026-04-21,Revestimientos Premium S.A.,21555666778,Chile MDF Industries,CL,Placa fenólica 18mm,fenolicos,441233,CL,UY,863.23,m2,20999.47,3268.03,105.0,0.1,0.22,Montevideo,sea,Placa fenólica 18mm - BL ref 504
SEED-00505,2026-04-21,Importadora Construya UY,219876540012,Zhejiang WPC New Materials Co.,CN,MDF melamina 18mm,mdf,441114,CN,UY,9465.0,m3,3266119.09,486716.41,16330.6,0.08,0.22,Zarate AR,sea,MDF melamina 18mm - BL ref 505
SEED-00506,2026-04-21,Revestimientos Premium S.A.,21555666778,Fujian OSB Manufacturing,CN,Puerta semi blindada,puertas_semi_blindada,441821,CN,UY,4810.56,u,918067.69,103053.22,4590.34,0.12,0.22,Nueva Palmira,sea,Puerta semi blindada - BL ref 506
SEED-00507,2026-04-24,Pisos y Revestimientos S.A.,21222333445,Fujian OSB Manufacturing,CN,Madera pino radiata,madera,440710,CN,UY,2584.95,m3,1192181.11,140962.53,5960.91,0.08,0.22,Zarate AR,sea,Madera pino radiata - BL ref 507
SEED-00508,2026-04-24,Materiales del Plata S.R.L.,30709876543,Zhejiang WPC New Materials Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,8229.35,m2,103977.27,11494.71,519.89,0.14,0.22,Santos BR,sea,Deck WPC exterior - BL ref 508
